billnum,material,rpa_sat,qty
900607756,1000038883,69.00,1
900607830,1000016393,33.00,1
900608719,20703,69.00,1
900608719,21017,28.00,1
900609304,662668,82.00,1
900610937,1000043635,684.00,3
900610937,1000043655,66.00,3
900610937,1000043659,184.00,1
900611566,2026742001,42.00,1
900611615,19657,1846.00,2
900611615,20404,8200.00,2
900611615,25408,747.00,1
900611615,26703,42.00,1
900611615,31171,29.00,1
900612016,19067,66.00,1
900612016,19657,923.00,1
900612016,25901,25.00,1
900612016,31171,29.00,1
900614450,1000029998,90.00,1
900614450,2024566001,1161.00,3
900614450,2026979003,44.00,2
900614678,646,470.00,1
900615865,7000009746,240.00,3
900615950,1000046996,450.00,1
900615950,107087708,2325.00,3
900616624,1000026452,165.00,3
900616624,1000026453,194.00,2
900616624,1000026454,3009.00,1
900616782,1000017120,791.00,1
900616782,1000026756,264.00,2
900617198,1000023981,84.00,1
900617198,1000024567,445.00,1
900617521,1000025082,21.00,1
900617521,1000025092,71.00,1
900617978,1000037490,231.00,3
900617978,1000044737,95.00,1
900618223,1000032915,337.00,1
900618223,1000050270,62.00,2
900618223,107542985,135.00,1
900619027,2025392004,61.00,1
900619027,2027459003,47.00,1
900619027,2027525004,88.00,1
900619027,2027746001,31.00,1
900619027,2028497004,49.00,1
900619039,1000031585,89.00,1
900619039,1000031625,124.00,2
900619101,1000021513,319.00,1
900619101,1000021597,58.00,1
900619101,1000021599,132.00,4
900619101,1000021610,1260.00,2
900619101,1000021617,374.00,1
900619738,1000008678,189.00,3
900619738,1000008679,20.00,1
900619939,16951,78.00,3
900620238,7000009746,80.00,1
900620673,1000029998,90.00,1
900620673,2024566001,387.00,1
900622620,1000047482,999.00,1
900622620,2024838002,49.00,1
900623079,2025771003,16.00,2
900623079,2025781005,50.00,1
900623079,2025785006,68.00,1
900623179,2026294003,804.00,3
900623179,2026296002,105.00,3
900623179,2026301005,29.00,1
900623999,2027264001,65.00,1
900623999,2027281004,30.00,1
900623999,2027294004,330.00,1
900623999,2027297003,44.00,1
900624522,1000013513,496.00,1
900624522,1000013530,194.00,1
900626383,1000005765,47.00,1
900626383,108136920,90.00,3
900626383,2021614001,98.00,1
900626585,1000048847,73.00,1
900626585,2014813002,1467.00,3
900626585,2024555002,2903.00,1
900626585,2025422004,78.00,2
900626930,2026763001,29.00,1
900626930,2026764001,25.00,1
900626931,100605200,22.00,1
900626931,105366623,636.00,2
900627095,1000026452,220.00,4
900627095,1000026453,97.00,1
900627407,1000032915,337.00,1
900627407,1000050270,31.00,1
900627407,107542985,135.00,1
900627407,2025366001,58.00,2
900627407,2025366002,28.00,1
900627407,2025376001,211.00,1
900627407,2025376002,112.00,4
900627551,108353473,60.00,1
900627551,108353529,9796.00,4
900627551,108353545,9.00,1
900628031,1000043292,164.00,2
900628448,1000005645,81.00,1
900628448,1000005682,162.00,3
900628448,1000005766,195.00,1
900629232,16951,26.00,1
900629232,19372,353.00,1
900629232,19719,49.00,1
900629232,20706,12.00,1
900629232,32204,216.00,3
900629232,43653,24.00,1
900629553,1000005765,141.00,3
900629553,108136920,30.00,1
900629553,2021614001,98.00,1
900629554,7000009746,160.00,2
900629984,1000049818,38.00,1
900629984,1000049992,172.00,4
900629984,1000050039,851.00,1
900629984,1000050154,86.00,1
900629984,1000050178,4.00,1
900629985,7000009745,194.00,2
900630017,1000038910,88.00,1
900630017,1000038933,21.00,1
900630384,2026758002,30.00,1
900630384,2026759002,29.00,1
900630384,2026761001,97.00,1
900630552,2027634003,94.00,1
900630552,2027644003,392.00,1
900630553,108353481,53.00,1
900630553,108353490,150.00,1
900630553,108353511,52.00,1
900631799,102738575,2558.00,2
900631799,7000009745,97.00,1
900631799,724391,55.00,1
900631814,662668,164.00,2
900631814,817851,20.00,1
900631893,20776,11.00,1
900631893,20858,42.00,1
900632007,2026996002,90.00,3
900632007,2027017007,67.00,1
900632007,2027038006,59.00,1
900632007,2027047005,34.00,1
900632007,2027072002,104.00,2
900632009,1000048310,997.00,1
900632009,1000048387,72.00,1
900632009,1000048390,26.00,1
900632009,1000048391,5448.00,4
900632009,1000048402,28.00,1
900632092,1000008744,50.00,1
900632092,1000008745,270.00,1
900632092,1000009061,128.00,1
900632092,1000009066,91.00,1
900632092,1000009315,51.00,1
900632092,1000009391,223.00,1
900632396,1000007719,3030.00,1
900632396,1000007823,70.00,1
900632397,1000003950,15.00,1
900632397,1000004062,64.00,1
900632398,20703,69.00,1
900632398,646,470.00,1
900632987,1000039900,39.00,1
900632987,1000039950,279.00,3
900632987,1000039953,77.00,1
900632987,1000040105,39.00,1
900632987,1000040155,60.00,2
900632987,1000040205,80.00,1
900632987,1000040294,351.00,1
900632987,1000040353,48.00,1
900632987,1000040458,28.00,1
900632987,1000040460,267.00,1
900632987,1000040462,92.00,1
900632987,1000040576,25.00,1
900632987,1000040680,234.00,3
900632987,1000040762,1392.00,3
900632987,1000040764,548.00,1
900632987,1000040770,56.00,2
900633163,662668,164.00,2
900633165,107542336,26.00,1
900633357,102337000,33.00,1
900634348,662670,523.00,1
900634432,103711614,87.00,3
900635225,16951,26.00,1
900635225,19372,1412.00,4
900635225,19719,196.00,4
900635866,1000046347,16.00,4
900635866,1000046449,237.00,1
900635866,1000046460,269.00,1
900635866,1000046556,65.00,1
900635866,1000046611,749.00,1
900635870,2026964002,52.00,1
900636720,1000005765,47.00,1
900636720,108136920,30.00,1
900637082,1000050301,39.00,1
900637082,1000050315,51.00,1
900637082,1000050615,116.00,4
900637082,2001749003,3082.00,1
900637082,2015870003,912.00,3
900637228,2025796005,189.00,1
900637228,2025809004,604.00,1
900637381,1000047482,999.00,1
900637381,2024838002,49.00,1
900637381,2024838004,1287.00,3
900637381,2026321002,2649.00,1
900638884,19372,1412.00,4
900638884,19380,248.00,4
900638884,30608,9.00,1
900638884,40580,64.00,1
900638884,43791,73.00,1
900638884,55145,87.00,1
900638884,55255,158.00,2
900638884,55414,23.00,1
900638884,55417,985.00,1
900638884,55480,97.00,1
900638884,55482,468.00,1
900638884,55484,11744.00,4
900638885,1000025653,45.00,1
900638885,1000025670,892.00,4
900639283,1000002865,1.00,1
900639283,1000002866,224.00,2
900640009,16951,26.00,1
900640457,662670,1569.00,3
900640496,1000003950,15.00,1
900640496,1000004062,192.00,3
900640496,1000004098,1895.00,1
900640496,1000004180,39.00,1
900640496,1000004262,7.00,1
900641460,19657,923.00,1
900641460,25392,17.00,1
900641520,1000044429,117.00,3
900641520,1000044447,58.00,1
900641520,1000044448,78.00,1
900641520,1000044451,96.00,1
900641520,1000044484,254.00,1
900641520,1000044486,181.00,1
900641520,1000044489,69.00,1
900641520,1000044490,694.00,1
900641520,1000044492,48.00,1
900641520,1000044498,57.00,1
900641520,1000044506,22.00,1
900641520,1000044525,352.00,4
900641520,1000044536,46.00,1
900641520,1000044542,85.00,1
900641520,1000044546,8.00,1
900641520,1000044547,291.00,1
900641520,1000044589,732.00,2
900641522,1000030930,201.00,3
900641522,1000041942,474.00,1
900641522,2024845003,75.00,1
900641522,2025625009,197.00,1
900641522,2026049007,1368.00,3
900641522,2026094004,86.00,1
900641522,2026887005,52.00,1
900641522,2026924004,49.00,1
900641522,2027163010,16.00,1
900641785,1000018827,220.00,4
900642224,1000045563,54.00,1
900642225,1000047149,38.00,1
900642225,1000047155,9948.00,2
900642225,1000047191,102.00,2
900642549,1000046676,98.00,1
900642549,1000046729,4269.00,1
900642549,1000046731,36.00,1
900642549,1000046734,679.00,1
900642549,1000046756,76.00,1
900642549,1000046773,240.00,1
900642549,1000046780,2992.00,4
900642549,1000046796,293.00,1
900642549,1000046831,84.00,3
900642549,1000046845,621.00,3
900642549,1000046846,68.00,1
900642549,1000046889,430.00,1
900642558,108323135,32.00,1
900642636,231168,35.00,1
900642637,146784,2.00,1
900642681,1000044429,117.00,3
900642681,1000044447,58.00,1
900644009,1000007178,488.00,1
900644009,1000018961,45.00,1
900644009,1000029511,159.00,1
900644009,102110606,75.00,1
900644009,106756797,37.00,1
900644866,7000009745,97.00,1
900644866,893138,88.00,1
900645080,1000016173,24.00,1
900645080,1000023989,38.00,1
900645769,1000029063,140.00,4
900645769,1000032565,170.00,2
900645769,103313587,98.00,1
900645769,108375621,37.00,1
900645769,2025331002,884.00,4
900645769,2025653011,386.00,1
900645769,2025660005,344.00,4
900645769,2026105003,122.00,1
900645769,2027505003,2.00,1
900645769,2027692006,2545.00,1
900645769,2027946003,7.00,1
900645769,2028107006,93.00,1
900645769,2028107019,2831.00,1
900645769,2028117018,50.00,1
900645769,2030075002,30.00,1
900645769,2031283005,46.00,1
900646146,1000003950,15.00,1
900646146,1000004062,192.00,3
900646323,2026167001,84.00,3
900646462,2028153004,1576.00,4
900646570,2028172004,1314.00,3
900646570,2028191002,32.00,1
900646571,7000009745,194.00,2
900646571,724391,55.00,1
900646942,126122,48.00,1
900646942,19067,198.00,3
900646942,20404,16400.00,4
900646942,20704,100.00,1
900646942,25379,204.00,3
900646942,25408,747.00,1
900646942,55145,87.00,1
900646942,55239,9886.00,2
900646942,55370,261.00,1
900646942,55414,23.00,1
900646942,55417,985.00,1
900646942,55435,47.00,1
900646942,57205,59.00,1
900646942,70245,316.00,1
900646942,80924,1590.00,2
900646942,92594,44.00,2
900646942,95035,1516.00,1
900647333,102738575,1279.00,1
900647333,7000009745,291.00,3
900647334,1000037771,63.00,1
900647334,1000047606,35.00,1
900647633,102921661,765.00,1
900647633,102921679,59.00,1
900647787,1000030930,67.00,1
900647787,1000041942,474.00,1
900648100,1000017543,61.00,1
900649258,18452,52.00,1
900649566,1000022458,81.00,1
900649566,1000022504,83.00,1
900649566,1000022509,80.00,1
900649566,1000022523,166.00,2
900649566,1000022524,72.00,1
900649566,1000022531,20.00,1
900650695,2024948003,6.00,1
900650695,2025353001,63.00,1
900651856,1000050262,278.00,1
900651856,1000050280,483.00,1
900651856,1000050290,65.00,1
900651856,1000050293,73.00,1
900651856,1000050313,920.00,1
900651914,662668,246.00,3
900651914,662670,1569.00,3
900652024,1000030562,136.00,4
900652024,1000030563,227.00,1
900652285,25408,747.00,1
900652285,32204,72.00,1
900652285,34428,28.00,1
900652285,43459,261.00,1
900652285,43788,2463.00,1
900652286,1000012449,36.00,1
900652286,1000012659,47.00,1
900652968,102738575,2558.00,2
900652968,7000009745,97.00,1
900652970,2025789003,255.00,1
900652970,2026228006,68.00,1
900653090,102921679,59.00,1
900653092,16951,26.00,1
900653092,19067,66.00,1
900654552,1000047482,999.00,1
900654565,1000022148,192.00,3
900654565,1000022527,32.00,2
900654572,662668,82.00,1
900654632,7000009745,97.00,1
900654632,893138,88.00,1
900655100,19380,186.00,3
900655100,20703,69.00,1
900655100,34428,28.00,1
900655114,107821642,114.00,1
900655808,19719,147.00,3
900657528,19719,49.00,1
900657528,20404,12300.00,3
900657528,20862,69.00,3
900657528,25392,17.00,1
900657528,31171,29.00,1
900657528,31202,97.00,1
900657528,32204,72.00,1
900657528,34428,28.00,1
900657528,35147,22.00,1
900657528,36052,138.00,2
900657528,36201,2830.00,1
900657528,36207,85.00,1
900657528,37219,155.00,1
900657528,43653,24.00,1
900657528,55205,346.00,1
900657528,55239,4943.00,1
900657528,55417,985.00,1
900657528,646,470.00,1
900657858,108255902,2.00,2
900658238,724391,55.00,1
900658332,1000029723,44.00,1
900658332,1000044353,451.00,1
900658340,1000045017,43.00,1
900658340,1000045018,7224.00,2
900658340,1000045019,96.00,1
900658340,1000045021,23.00,1
900658340,1000045104,16.00,1
900658341,662670,523.00,1
900658343,20404,4100.00,1
900658343,32204,72.00,1
900659341,108931,208.00,1
900659341,171785,701.00,1
900659341,179303,5496.00,2
900659341,179350,13.00,1
900659341,204458,39.00,1
900659341,216509,64.00,1
900659341,220721,73.00,1
900659341,237241,334.00,1
900659341,31171,29.00,1
900659341,34428,56.00,2
900659341,55239,9886.00,2
900659341,55484,2936.00,1
900659341,57205,177.00,3
900659341,646,470.00,1
900659341,84963,663.00,3
900659341,92877,81.00,1
900659342,2025837005,71.00,1
900659342,2025911003,73.00,1
900659343,1000034680,46.00,1
900659343,1000034722,81.00,1
900659551,1000023082,22.00,2
900659551,1000023246,72.00,1
900659551,1000023247,41.00,1
900659745,108000820,88.00,1
900659745,108000846,6424.00,2
900659818,107947181,3184.00,1
900659818,107947202,63.00,1
900660099,2027892001,2711.00,1
900660099,2027896004,50.00,1
900660099,2027896006,4.00,1
900660171,17589,387.00,1
900660171,17621,18.00,1
900660171,18720,1864.00,2
900661080,2024844002,66.00,1
900661158,1000017543,61.00,1
900661158,1000018505,39.00,1
900661572,16951,26.00,1
900661958,25390,41.00,1
900661958,30458,29.00,1
900661958,32204,144.00,2
900662133,16951,26.00,1
900662133,17657,32.00,1
900662133,18317,37.00,1
900662133,20404,4100.00,1
900662133,20704,100.00,1
900662447,2031675002,83.00,1
900662447,2031713005,4599.00,1
900662926,662670,523.00,1
900662926,724391,55.00,1
900662926,817851,20.00,1
900662949,1000041415,470.00,2
900662964,2027214001,401.00,1
900662964,2027215001,55.00,1
900662964,2027217001,184.00,2
900662964,2027217002,89.00,1
900662964,2027220001,78.00,1
900663040,1000044448,78.00,1
900663040,1000044451,96.00,1
900663040,1000044454,1358.00,2
900663243,19372,353.00,1
900663243,21017,28.00,1
900663243,25977,26.00,1
900663386,1000049818,38.00,1
900663386,1000049992,43.00,1
900663386,1000050039,851.00,1
900663390,7000009745,97.00,1
900664010,2025654016,3227.00,1
900664010,2025656004,71.00,1
900664010,2025656009,344.00,1
900664010,2025660006,1598.00,2
900664010,2025660007,48.00,1
900664187,1000043103,90.00,1
900664235,1000000752,183.00,1
900664235,1000045592,78.00,1
900664547,1000012421,722.00,1
900664547,1000012422,21.00,1
900664547,1000012426,379.00,1
900664547,1000012660,98.00,2
900664547,1000012663,90.00,2
900665340,106813860,237.00,3
900665340,106813915,91.00,1
900665442,2026292003,194.00,1
900665442,2026293002,288.00,1
900665442,2026296002,70.00,2
900665442,2026531003,352.00,1
900666362,2026964002,156.00,3
900666362,2026977001,3646.00,1
900666362,2026989004,38.00,1
900666362,2026991003,260.00,4
900666362,2026992003,50.00,1
900666363,662668,82.00,1
900666363,662670,1569.00,3
900666363,893138,176.00,2
900666606,1000045596,37.00,1
900667887,1000039900,117.00,3
900667887,1000039950,93.00,1
900667887,1000039953,77.00,1
900667887,1000040105,78.00,2
900667888,2027264001,65.00,1
900668152,19372,353.00,1
900668152,21017,84.00,3
900668477,1000046321,208.00,4
900668477,1000046331,240.00,4
900668486,1000025098,50.00,1
900671144,1000030430,108.00,2
900671144,1000039162,818.00,1
900671144,106729764,39.00,1
900671144,2018402004,62.00,1
900671144,2024868003,316.00,4
900671261,2026964002,52.00,1
900671261,2026977001,3646.00,1
900671270,16951,26.00,1
900671270,31171,29.00,1
900671271,1000030864,33.00,1
900671271,1000030866,93.00,3
900671272,2028352002,102.00,3
900671272,2028364004,28.00,1
900671272,2028373006,22.00,1
900671272,2028376003,11.00,1
900671272,2028382006,47.00,1
900671684,1000009237,182.00,1
900671684,1000009359,3.00,1
900671684,1000009391,223.00,1
900671684,1000009507,4.00,1
900671684,1000009509,185.00,1
900671684,1000009510,480.00,1
900671684,1000009562,572.00,2
900671684,1000009567,36.00,1
900671684,1000009585,86.00,1
900671684,1000009586,202.00,1
900671684,1000009587,118.00,2
900671684,1000009588,42.00,1
900671684,1000009600,568.00,2
900671684,1000009608,273.00,3
900671684,1000009700,280.00,1
900671684,1000009701,81.00,1
900672906,1000028690,608.00,1
900672906,1000030831,14.00,2
900672906,1000043938,42.00,2
900672906,108279980,20.00,2
900672906,2013661006,40.00,1
900672906,2023156001,399.00,3
900672906,2024803001,1659.00,3
900672906,2024971004,50.00,1
900672906,2025354002,6.00,1
900672906,2025467004,780.00,3
900672906,2025654012,658.00,1
900672906,2025654015,33.00,1
900672906,2025661011,34.00,1
900672906,2025663013,43.00,1
900673319,1000042679,54.00,1
900673440,2027404001,2328.00,3
900673440,2027405004,26.00,1
900673902,1000013861,27.00,1
900673948,1000036586,111.00,3
900673948,1000036594,32.00,1
900674477,16951,78.00,3
900674477,20404,4100.00,1
900674477,646,470.00,1
900675514,1000020428,29.00,1
900675514,1000020429,37.00,1
900675514,1000020635,29.00,1
900675665,662668,82.00,1
900675665,662670,523.00,1
900675667,1000026452,55.00,1
900675667,1000026453,97.00,1
900675667,1000026454,3009.00,1
900675667,1000026455,12.00,3
900675667,1000026456,56.00,1
900675667,1000026457,88.00,1
900675667,1000026458,71.00,1
900675667,1000026459,33.00,1
900675667,1000026466,43.00,1
900675699,2026284002,1842.00,2
900676717,2032513001,22.00,1
900677494,1000034626,47.00,1
900677494,1000034638,177.00,3
900677494,1000034684,90.00,1
900677494,1000034686,261.00,3
900677494,1000034690,345.00,1
900677494,1000034691,77.00,1
900677494,1000034696,333.00,1
900677494,1000034704,640.00,2
900677494,1000034718,388.00,4
900677494,1000034760,409.00,1
900677494,1000034775,75.00,1
900677494,1000034864,8.00,1
900677494,1000034970,43.00,1
900677494,1000035010,28.00,1
900677494,1000035211,96.00,2
900677494,1000035330,43.00,1
900677494,1000035340,30.00,1
900677494,1000035341,5.00,1
900677494,1000035468,848.00,1
900677494,1000035471,90.00,1
900677607,19657,923.00,1
900677607,20704,200.00,2
900677607,20858,42.00,1
900677607,25379,68.00,1
900677607,25402,481.00,1
900677607,25901,25.00,1
900677607,30458,29.00,1
900677607,32204,72.00,1
900677607,36207,85.00,1
900677607,37219,155.00,1
900677607,55145,87.00,1
900677607,55202,102.00,2
900677607,55370,261.00,1
900677607,55414,23.00,1
900677607,55417,985.00,1
900677607,55480,291.00,3
900677607,57038,2.00,1
900677607,57040,45.00,1
900677607,69764,14.00,1
900677705,2028916004,40.00,1
900677705,2029411002,24.00,3
900678309,108136807,33.00,1
900678309,108144436,764.00,1
900678309,108144461,85.00,1
900678309,108181801,4425.00,1
900678669,1000037454,64.00,1
900678669,2024814001,1251.00,3
900678760,1000048919,453.00,3
900678760,1000048959,73.00,1
900678760,1000048964,7.00,1
900678760,1000048977,98.00,1
900678760,1000049037,21.00,1
900678760,1000049083,1672.00,2
900678760,1000049227,27.00,1
900678760,1000049281,97.00,1
900678760,1000049322,40.00,1
900678760,1000049369,178.00,2
